date,ttf_name,symbol,weight
2016-02-01,Silver mining,CDE,0.106721949
2016-03-01,Silver mining,CDE,0.113033021
2016-04-01,Silver mining,CDE,0.112214627
2016-05-01,Silver mining,CDE,0.114257369
2016-06-01,Silver mining,CDE,0.125849753
2016-07-01,Silver mining,CDE,0.124431965
2016-08-01,Silver mining,CDE,0.126611125
2016-09-01,Silver mining,CDE,0.131626321
2016-10-01,Silver mining,CDE,0.127790311
2016-11-01,Silver mining,CDE,0.139449946
2016-12-01,Silver mining,CDE,0.123885694
2017-01-01,Silver mining,CDE,0.121249698
2017-02-01,Silver mining,CDE,0.117961944
2017-03-01,Silver mining,CDE,0.116928682
2017-04-01,Silver mining,CDE,0.113352093
2017-05-01,Silver mining,CDE,0.117044674
2017-06-01,Silver mining,CDE,0.115164564
2017-07-01,Silver mining,CDE,0.132421659
2017-08-01,Silver mining,CDE,0.141463286
2017-09-01,Silver mining,CDE,0.158628306
2017-10-01,Silver mining,CDE,0.166542534
2017-11-01,Silver mining,CDE,0.171463426
2017-12-01,Silver mining,CDE,0.218263154
2018-01-01,Silver mining,CDE,0.3
2018-02-01,Silver mining,CDE,0.259945094
2018-03-01,Silver mining,CDE,0.186183842
2018-04-01,Silver mining,CDE,0.179623127
2018-05-01,Silver mining,CDE,0.182018864
2018-06-01,Silver mining,CDE,0.168185768
2018-07-01,Silver mining,CDE,0.162992677
2018-08-01,Silver mining,CDE,0.169820376
2018-09-01,Silver mining,CDE,0.156466373
2018-10-01,Silver mining,CDE,0.148069873
2018-11-01,Silver mining,CDE,0.192075113
2018-12-01,Silver mining,CDE,0.200598641
2019-01-01,Silver mining,CDE,0.163994215
2019-02-01,Silver mining,CDE,0.170584225
2019-03-01,Silver mining,CDE,0.167458451
2019-04-01,Silver mining,CDE,0.172348951
2019-05-01,Silver mining,CDE,0.175365626
2019-06-01,Silver mining,CDE,0.178594634
2019-07-01,Silver mining,CDE,0.182708593
2019-08-01,Silver mining,CDE,0.162572156
2019-09-01,Silver mining,CDE,0.15023997
2019-10-01,Silver mining,CDE,0.165677692
2019-11-01,Silver mining,CDE,0.147781398
2019-12-01,Silver mining,CDE,0.152168515
2020-01-01,Silver mining,CDE,0.135357977
2020-02-01,Silver mining,CDE,0.120734469
2020-03-01,Silver mining,CDE,0.137345499
2020-04-01,Silver mining,CDE,0.106865226
2020-05-01,Silver mining,CDE,0.104378889
2020-06-01,Silver mining,CDE,0.101958253
2020-07-01,Silver mining,CDE,0.102019614
2020-08-01,Silver mining,CDE,0.101424391
2020-09-01,Silver mining,CDE,0.10133616
2020-10-01,Silver mining,CDE,0.100789702
2020-11-01,Silver mining,CDE,0.100434971
2020-12-01,Silver mining,CDE,0.099082969
2021-01-01,Silver mining,CDE,0.094144746
2021-02-01,Silver mining,CDE,0.089207817
2021-03-01,Silver mining,CDE,0.084475521
2021-04-01,Silver mining,CDE,0.077119068
2021-05-01,Silver mining,CDE,0.077691233
2021-06-01,Silver mining,CDE,0.078269869
2021-07-01,Silver mining,CDE,0.073287295
2021-08-01,Silver mining,CDE,0.070906015
2021-09-01,Silver mining,CDE,0.057775849
2021-10-01,Silver mining,CDE,0.075975488
2021-11-01,Silver mining,CDE,0.078691416
2021-12-01,Silver mining,CDE,0.090244038
2022-01-01,Silver mining,CDE,0.094517405
2022-02-01,Silver mining,CDE,0.109159184
2022-03-01,Silver mining,CDE,0.141399467
2022-04-01,Silver mining,CDE,0.160965024
2022-05-01,Silver mining,CDE,0.149463293
2022-06-01,Silver mining,CDE,0.130081424
2022-07-01,Silver mining,CDE,0.117885741
2022-08-01,Silver mining,CDE,0.115047464
2022-09-01,Silver mining,CDE,0.110289441
2022-10-01,Silver mining,CDE,0.099770805
2015-02-01,Gold mining,KGC,0.118011844
2015-03-01,Gold mining,KGC,0.105590758
2015-04-01,Gold mining,KGC,0.114792251
2015-05-01,Gold mining,KGC,0.113872793
2015-06-01,Gold mining,KGC,0.116074517
2015-07-01,Gold mining,KGC,0.11774133
2015-08-01,Gold mining,KGC,0.116312174
2015-09-01,Gold mining,KGC,0.125345861
2015-10-01,Gold mining,KGC,0.114930161
2015-11-01,Gold mining,KGC,0.119127506
2015-12-01,Gold mining,KGC,0.118235137
2016-01-01,Gold mining,KGC,0.116909757
2016-02-01,Gold mining,KGC,0.113453512
2016-03-01,Gold mining,KGC,0.10278679
2016-04-01,Gold mining,KGC,0.104283046
2016-05-01,Gold mining,KGC,0.101047841
2016-06-01,Gold mining,KGC,0.094970124
2016-07-01,Gold mining,KGC,0.095471916
2016-08-01,Gold mining,KGC,0.087705355
2016-09-01,Gold mining,KGC,0.082633064
2016-10-01,Gold mining,KGC,0.092530913
2016-11-01,Gold mining,KGC,0.076234562
2016-12-01,Gold mining,KGC,0.105636595
2017-01-01,Gold mining,KGC,0.098588022
2017-02-01,Gold mining,KGC,0.104790696
2017-03-01,Gold mining,KGC,0.097550011
2017-04-01,Gold mining,KGC,0.130908473
2017-05-01,Gold mining,KGC,0.124500488
2017-06-01,Gold mining,KGC,0.118919564
2017-07-01,Gold mining,KGC,0.087132566
2017-08-01,Gold mining,KGC,0.071765243
2017-09-01,Gold mining,KGC,0.074707774
2017-10-01,Gold mining,KGC,0.026629169
2017-11-01,Gold mining,KGC,0.01
2017-12-01,Gold mining,KGC,0.01
2018-01-01,Gold mining,KGC,0.01
2018-02-01,Gold mining,KGC,0.022781595
2018-03-01,Gold mining,KGC,0.070781085
2018-04-01,Gold mining,KGC,0.073112733
2018-05-01,Gold mining,KGC,0.108914147
2018-06-01,Gold mining,KGC,0.081071127
2018-07-01,Gold mining,KGC,0.090472749
2018-08-01,Gold mining,KGC,0.093532093
2018-09-01,Gold mining,KGC,0.103463399
2018-10-01,Gold mining,KGC,0.102684016
2018-11-01,Gold mining,KGC,0.072042373
2018-12-01,Gold mining,KGC,0.09561159
2019-01-01,Gold mining,KGC,0.044384659
2019-02-01,Gold mining,KGC,0.058166358
2019-03-01,Gold mining,KGC,0.088426817
2019-04-01,Gold mining,KGC,0.087636392
2019-05-01,Gold mining,KGC,0.084004401
2019-06-01,Gold mining,KGC,0.093375295
2019-07-01,Gold mining,KGC,0.087171714
2019-08-01,Gold mining,KGC,0.084090914
2019-09-01,Gold mining,KGC,0.052817225
2019-10-01,Gold mining,KGC,0.110466979
2019-11-01,Gold mining,KGC,0.061777857
2019-12-01,Gold mining,KGC,0.017417314
2020-01-01,Gold mining,KGC,0.01
2020-02-01,Gold mining,KGC,0.01
2020-03-01,Gold mining,KGC,0.044615116
2020-04-01,Gold mining,KGC,0.101949618
2020-05-01,Gold mining,KGC,0.102590407
2020-06-01,Gold mining,KGC,0.105379471
2020-07-01,Gold mining,KGC,0.106109756
2020-08-01,Gold mining,KGC,0.107349772
2020-09-01,Gold mining,KGC,0.109876288
2020-10-01,Gold mining,KGC,0.109485788
2020-11-01,Gold mining,KGC,0.109646778
2020-12-01,Gold mining,KGC,0.109766898
2021-01-01,Gold mining,KGC,0.114732535
2021-02-01,Gold mining,KGC,0.120295338
2021-03-01,Gold mining,KGC,0.122277451
2021-04-01,Gold mining,KGC,0.120638282
2021-05-01,Gold mining,KGC,0.11938852
2021-06-01,Gold mining,KGC,0.118771624
2021-07-01,Gold mining,KGC,0.122853085
2021-08-01,Gold mining,KGC,0.128265626
2021-09-01,Gold mining,KGC,0.12735499
2021-10-01,Gold mining,KGC,0.131071134
2021-11-01,Gold mining,KGC,0.134149274
2021-12-01,Gold mining,KGC,0.134523436
2022-01-01,Gold mining,KGC,0.136544373
2022-02-01,Gold mining,KGC,0.143858415
2022-03-01,Gold mining,KGC,0.181734444
2022-04-01,Gold mining,KGC,0.229571096
2022-05-01,Gold mining,KGC,0.205899191
2022-06-01,Gold mining,KGC,0.182626987
2022-07-01,Gold mining,KGC,0.164819325
2022-08-01,Gold mining,KGC,0.157516344
2022-09-01,Gold mining,KGC,0.153755752
2022-10-01,Gold mining,KGC,0.14255108
2015-02-01,Gold mining,AUY,0.089604911
2015-03-01,Gold mining,AUY,0.092315148
2015-04-01,Gold mining,AUY,0.102320084
2015-05-01,Gold mining,AUY,0.106179618
2015-06-01,Gold mining,AUY,0.113157168
2015-07-01,Gold mining,AUY,0.115483929
2015-08-01,Gold mining,AUY,0.133925847
2015-09-01,Gold mining,AUY,0.126811066
2015-10-01,Gold mining,AUY,0.122340883
2015-11-01,Gold mining,AUY,0.114306024
2015-12-01,Gold mining,AUY,0.109781384
2016-01-01,Gold mining,AUY,0.109800223
2016-02-01,Gold mining,AUY,0.115626554
2016-03-01,Gold mining,AUY,0.112098992
2016-04-01,Gold mining,AUY,0.109821816
2016-05-01,Gold mining,AUY,0.104692827
2016-06-01,Gold mining,AUY,0.103743561
2016-07-01,Gold mining,AUY,0.110024269
2016-08-01,Gold mining,AUY,0.112178053
2016-09-01,Gold mining,AUY,0.111645469
2016-10-01,Gold mining,AUY,0.108909755
2016-11-01,Gold mining,AUY,0.09825112
2016-12-01,Gold mining,AUY,0.116680779
2017-01-01,Gold mining,AUY,0.118811231
2017-02-01,Gold mining,AUY,0.123628193
2017-03-01,Gold mining,AUY,0.125150498
2017-04-01,Gold mining,AUY,0.121557561
2017-05-01,Gold mining,AUY,0.120124081
2017-06-01,Gold mining,AUY,0.115241254
2017-07-01,Gold mining,AUY,0.089621352
2017-08-01,Gold mining,AUY,0.047013102
2017-09-01,Gold mining,AUY,0.01
2017-10-01,Gold mining,AUY,0.01
2017-11-01,Gold mining,AUY,0.01
2017-12-01,Gold mining,AUY,0.01
2018-01-01,Gold mining,AUY,0.01
2018-02-01,Gold mining,AUY,0.01
2018-03-01,Gold mining,AUY,0.049627996
2018-04-01,Gold mining,AUY,0.019208815
2018-05-01,Gold mining,AUY,0.01
2018-06-01,Gold mining,AUY,0.01
2018-07-01,Gold mining,AUY,0.025311181
2018-08-01,Gold mining,AUY,0.012514631
2018-09-01,Gold mining,AUY,0.034936373
2018-10-01,Gold mining,AUY,0.043322658
2018-11-01,Gold mining,AUY,0.01
2018-12-01,Gold mining,AUY,0.01
2019-01-01,Gold mining,AUY,0.01
2019-02-01,Gold mining,AUY,0.01
2019-03-01,Gold mining,AUY,0.01
2019-04-01,Gold mining,AUY,0.01
2019-05-01,Gold mining,AUY,0.016470408
2019-06-01,Gold mining,AUY,0.025623302
2019-07-01,Gold mining,AUY,0.043507014
2019-08-01,Gold mining,AUY,0.029827506
2019-09-01,Gold mining,AUY,0.01
2019-10-01,Gold mining,AUY,0.01
2019-11-01,Gold mining,AUY,0.01
2019-12-01,Gold mining,AUY,0.01
2020-01-01,Gold mining,AUY,0.015695698
2020-02-01,Gold mining,AUY,0.01
2020-03-01,Gold mining,AUY,0.038394259
2020-04-01,Gold mining,AUY,0.105889178
2020-05-01,Gold mining,AUY,0.107858734
2020-06-01,Gold mining,AUY,0.112367804
2020-07-01,Gold mining,AUY,0.114109604
2020-08-01,Gold mining,AUY,0.114678628
2020-09-01,Gold mining,AUY,0.115591702
2020-10-01,Gold mining,AUY,0.116341043
2020-11-01,Gold mining,AUY,0.117153889
2020-12-01,Gold mining,AUY,0.119554784
2021-01-01,Gold mining,AUY,0.125029305
2021-02-01,Gold mining,AUY,0.129383252
2021-03-01,Gold mining,AUY,0.12897766
2021-04-01,Gold mining,AUY,0.120339229
2021-05-01,Gold mining,AUY,0.120298425
2021-06-01,Gold mining,AUY,0.12381958
2021-07-01,Gold mining,AUY,0.122476752
2021-08-01,Gold mining,AUY,0.125144565
2021-09-01,Gold mining,AUY,0.115465254
2021-10-01,Gold mining,AUY,0.120663434
2021-11-01,Gold mining,AUY,0.11857797
2021-12-01,Gold mining,AUY,0.116444317
2022-01-01,Gold mining,AUY,0.113793646
2022-02-01,Gold mining,AUY,0.113796258
2022-03-01,Gold mining,AUY,0.088551052
2022-04-01,Gold mining,AUY,0.056584583
2022-05-01,Gold mining,AUY,0.09482241
2022-06-01,Gold mining,AUY,0.09124764
2022-07-01,Gold mining,AUY,0.106805594
2022-08-01,Gold mining,AUY,0.111524649
2022-09-01,Gold mining,AUY,0.113783093
2022-10-01,Gold mining,AUY,0.116757293
2015-02-01,Silver mining,AUY,0.098758648
2015-03-01,Silver mining,AUY,0.106364357
2015-04-01,Silver mining,AUY,0.115803492
2015-05-01,Silver mining,AUY,0.116277151
2015-06-01,Silver mining,AUY,0.121891734
2015-07-01,Silver mining,AUY,0.121977441
2015-08-01,Silver mining,AUY,0.136145765
2015-09-01,Silver mining,AUY,0.129667506
2015-10-01,Silver mining,AUY,0.122136917
2015-11-01,Silver mining,AUY,0.117532512
2015-12-01,Silver mining,AUY,0.112513289
2016-01-01,Silver mining,AUY,0.110539418
2016-02-01,Silver mining,AUY,0.111038712
2016-03-01,Silver mining,AUY,0.10892295
2016-04-01,Silver mining,AUY,0.110145045
2016-05-01,Silver mining,AUY,0.107350747
2016-06-01,Silver mining,AUY,0.103469905
2016-07-01,Silver mining,AUY,0.102482253
2016-08-01,Silver mining,AUY,0.098286458
2016-09-01,Silver mining,AUY,0.095617372
2016-10-01,Silver mining,AUY,0.091429745
2016-11-01,Silver mining,AUY,0.093218181
2016-12-01,Silver mining,AUY,0.110999657
2017-01-01,Silver mining,AUY,0.111484212
2017-02-01,Silver mining,AUY,0.120207354
2017-03-01,Silver mining,AUY,0.124724307
2017-04-01,Silver mining,AUY,0.179514871
2017-05-01,Silver mining,AUY,0.160528205
2017-06-01,Silver mining,AUY,0.145066933
2017-07-01,Silver mining,AUY,0.081588293
2017-08-01,Silver mining,AUY,0.029660681
2017-09-01,Silver mining,AUY,0.01
2017-10-01,Silver mining,AUY,0.01
2017-11-01,Silver mining,AUY,0.01
2017-12-01,Silver mining,AUY,0.01
2018-01-01,Silver mining,AUY,0.01
2018-02-01,Silver mining,AUY,0.01
2018-03-01,Silver mining,AUY,0.060265951
2018-04-01,Silver mining,AUY,0.028635795
2018-05-01,Silver mining,AUY,0.01
2018-06-01,Silver mining,AUY,0.01
2018-07-01,Silver mining,AUY,0.01
2018-08-01,Silver mining,AUY,0.01
2018-09-01,Silver mining,AUY,0.031158885
2018-10-01,Silver mining,AUY,0.036372752
2018-11-01,Silver mining,AUY,0.01
2018-12-01,Silver mining,AUY,0.01
2019-01-01,Silver mining,AUY,0.01
2019-02-01,Silver mining,AUY,0.0232882
2019-03-01,Silver mining,AUY,0.023791558
2019-04-01,Silver mining,AUY,0.010697585
2019-05-01,Silver mining,AUY,0.019885696
2019-06-01,Silver mining,AUY,0.020628867
2019-07-01,Silver mining,AUY,0.048478641
2019-08-01,Silver mining,AUY,0.05979677
2019-09-01,Silver mining,AUY,0.01
2019-10-01,Silver mining,AUY,0.01
2019-11-01,Silver mining,AUY,0.01
2019-12-01,Silver mining,AUY,0.01
2020-01-01,Silver mining,AUY,0.040956916
2020-02-01,Silver mining,AUY,0.019508357
2020-03-01,Silver mining,AUY,0.057894654
2020-04-01,Silver mining,AUY,0.118075184
2020-05-01,Silver mining,AUY,0.11892373
2020-06-01,Silver mining,AUY,0.124255477
2020-07-01,Silver mining,AUY,0.126964703
2020-08-01,Silver mining,AUY,0.131118916
2020-09-01,Silver mining,AUY,0.131088914
2020-10-01,Silver mining,AUY,0.132128106
2020-11-01,Silver mining,AUY,0.133875521
2020-12-01,Silver mining,AUY,0.136271801
2021-01-01,Silver mining,AUY,0.151812096
2021-02-01,Silver mining,AUY,0.161815507
2021-03-01,Silver mining,AUY,0.167253025
2021-04-01,Silver mining,AUY,0.166272104
2021-05-01,Silver mining,AUY,0.160144337
2021-06-01,Silver mining,AUY,0.164292685
2021-07-01,Silver mining,AUY,0.16662003
2021-08-01,Silver mining,AUY,0.155830249
2021-09-01,Silver mining,AUY,0.17031529
2021-10-01,Silver mining,AUY,0.166865547
2021-11-01,Silver mining,AUY,0.16953345
2021-12-01,Silver mining,AUY,0.146665976
2022-01-01,Silver mining,AUY,0.133236652
2022-02-01,Silver mining,AUY,0.120880424
2022-03-01,Silver mining,AUY,0.063503158
2022-04-01,Silver mining,AUY,0.013084074
2022-05-01,Silver mining,AUY,0.072186538
2022-06-01,Silver mining,AUY,0.081748002
2022-07-01,Silver mining,AUY,0.10758211
2022-08-01,Silver mining,AUY,0.114553978
2022-09-01,Silver mining,AUY,0.12294561
2022-10-01,Silver mining,AUY,0.13040788
2015-02-01,Gold mining,SSRM,0.073435983
2015-03-01,Gold mining,SSRM,0.080792611
2015-04-01,Gold mining,SSRM,0.083706379
2015-05-01,Gold mining,SSRM,0.091687072
2015-06-01,Gold mining,SSRM,0.096412188
2015-07-01,Gold mining,SSRM,0.100609867
2015-08-01,Gold mining,SSRM,0.10564217
2015-09-01,Gold mining,SSRM,0.109581734
2015-10-01,Gold mining,SSRM,0.113317195
2015-11-01,Gold mining,SSRM,0.122202983
2015-12-01,Gold mining,SSRM,0.125240988
2016-01-01,Gold mining,SSRM,0.126098351
2016-02-01,Gold mining,SSRM,0.132018122
2016-03-01,Gold mining,SSRM,0.129932422
2016-04-01,Gold mining,SSRM,0.132053675
2016-05-01,Gold mining,SSRM,0.131576803
2016-06-01,Gold mining,SSRM,0.134299075
2016-07-01,Gold mining,SSRM,0.151630619
2016-08-01,Gold mining,SSRM,0.163209811
2016-09-01,Gold mining,SSRM,0.168996671
2016-10-01,Gold mining,SSRM,0.17774236
2016-11-01,Gold mining,SSRM,0.159812249
2016-12-01,Gold mining,SSRM,0.161754174
2017-01-01,Gold mining,SSRM,0.15899507
2017-02-01,Gold mining,SSRM,0.144364144
2017-03-01,Gold mining,SSRM,0.146178227
2017-04-01,Gold mining,SSRM,0.091833973
2017-05-01,Gold mining,SSRM,0.098009679
2017-06-01,Gold mining,SSRM,0.107958688
2017-07-01,Gold mining,SSRM,0.135852263
2017-08-01,Gold mining,SSRM,0.134980004
2017-09-01,Gold mining,SSRM,0.01335133
2017-10-01,Gold mining,SSRM,0.01
2017-11-01,Gold mining,SSRM,0.01
2017-12-01,Gold mining,SSRM,0.01
2018-01-01,Gold mining,SSRM,0.01
2018-02-01,Gold mining,SSRM,0.01
2018-03-01,Gold mining,SSRM,0.050635665
2018-04-01,Gold mining,SSRM,0.01
2018-05-01,Gold mining,SSRM,0.01
2018-06-01,Gold mining,SSRM,0.070171863
2018-07-01,Gold mining,SSRM,0.081818594
2018-08-01,Gold mining,SSRM,0.09533216
2018-09-01,Gold mining,SSRM,0.087960635
2018-10-01,Gold mining,SSRM,0.094399933
2018-11-01,Gold mining,SSRM,0.158912229
2018-12-01,Gold mining,SSRM,0.131880526
2019-01-01,Gold mining,SSRM,0.188840369
2019-02-01,Gold mining,SSRM,0.139602338
2019-03-01,Gold mining,SSRM,0.137134836
2019-04-01,Gold mining,SSRM,0.089882795
2019-05-01,Gold mining,SSRM,0.068302518
2019-06-01,Gold mining,SSRM,0.014453839
2019-07-01,Gold mining,SSRM,0.01
2019-08-01,Gold mining,SSRM,0.01
2019-09-01,Gold mining,SSRM,0.01
2019-10-01,Gold mining,SSRM,0.01
2019-11-01,Gold mining,SSRM,0.01
2019-12-01,Gold mining,SSRM,0.01
2020-01-01,Gold mining,SSRM,0.01
2020-02-01,Gold mining,SSRM,0.01
2020-03-01,Gold mining,SSRM,0.076009642
2020-04-01,Gold mining,SSRM,0.128182899
2020-05-01,Gold mining,SSRM,0.129157246
2020-06-01,Gold mining,SSRM,0.127786197
2020-07-01,Gold mining,SSRM,0.126821378
2020-08-01,Gold mining,SSRM,0.12703751
2020-09-01,Gold mining,SSRM,0.128040048
2020-10-01,Gold mining,SSRM,0.126981233
2020-11-01,Gold mining,SSRM,0.126657491
2020-12-01,Gold mining,SSRM,0.1240541
2021-01-01,Gold mining,SSRM,0.111215566
2021-02-01,Gold mining,SSRM,0.109570887
2021-03-01,Gold mining,SSRM,0.114875682
2021-04-01,Gold mining,SSRM,0.115533221
2021-05-01,Gold mining,SSRM,0.115446505
2021-06-01,Gold mining,SSRM,0.11237655
2021-07-01,Gold mining,SSRM,0.114646654
2021-08-01,Gold mining,SSRM,0.115709699
2021-09-01,Gold mining,SSRM,0.116157304
2021-10-01,Gold mining,SSRM,0.119034556
2021-11-01,Gold mining,SSRM,0.121495913
2021-12-01,Gold mining,SSRM,0.117939092
2022-01-01,Gold mining,SSRM,0.125316744
2022-02-01,Gold mining,SSRM,0.126519556
2022-03-01,Gold mining,SSRM,0.108135306
2022-04-01,Gold mining,SSRM,0.111866739
2022-05-01,Gold mining,SSRM,0.121009432
2022-06-01,Gold mining,SSRM,0.126708865
2022-07-01,Gold mining,SSRM,0.12881528
2022-08-01,Gold mining,SSRM,0.13003678
2022-09-01,Gold mining,SSRM,0.125217407
2022-10-01,Gold mining,SSRM,0.126201919
2015-02-01,Gold mining,NG,0.056013079
2015-03-01,Gold mining,NG,0.065657358
2015-04-01,Gold mining,NG,0.075767569
2015-05-01,Gold mining,NG,0.088796439
2015-06-01,Gold mining,NG,0.098177092
2015-07-01,Gold mining,NG,0.093245411
2015-08-01,Gold mining,NG,0.055729263
2015-09-01,Gold mining,NG,0.094647443
2015-10-01,Gold mining,NG,0.104626471
2015-11-01,Gold mining,NG,0.126798265
2015-12-01,Gold mining,NG,0.13215991
2016-01-01,Gold mining,NG,0.137163056
2016-02-01,Gold mining,NG,0.132060821
2016-03-01,Gold mining,NG,0.13310404
2016-04-01,Gold mining,NG,0.134285063
2016-05-01,Gold mining,NG,0.141880273
2016-06-01,Gold mining,NG,0.13546852
2016-07-01,Gold mining,NG,0.117393035
2016-08-01,Gold mining,NG,0.107623526
2016-09-01,Gold mining,NG,0.108281672
2016-10-01,Gold mining,NG,0.111872978
2016-11-01,Gold mining,NG,0.100687281
2016-12-01,Gold mining,NG,0.09035731
2017-01-01,Gold mining,NG,0.09382816
2017-02-01,Gold mining,NG,0.096306537
2017-03-01,Gold mining,NG,0.095089193
2017-04-01,Gold mining,NG,0.135313262
2017-05-01,Gold mining,NG,0.131369012
2017-06-01,Gold mining,NG,0.114406246
2017-07-01,Gold mining,NG,0.03637397
2017-08-01,Gold mining,NG,0.01
2017-09-01,Gold mining,NG,0.103505184
2017-10-01,Gold mining,NG,0.061297352
2017-11-01,Gold mining,NG,0.050114191
2017-12-01,Gold mining,NG,0.068438235
2018-01-01,Gold mining,NG,0.01
2018-02-01,Gold mining,NG,0.072419535
2018-03-01,Gold mining,NG,0.088148592
2018-04-01,Gold mining,NG,0.101874629
2018-05-01,Gold mining,NG,0.029733035
2018-06-01,Gold mining,NG,0.01
2018-07-01,Gold mining,NG,0.01
2018-08-01,Gold mining,NG,0.01
2018-09-01,Gold mining,NG,0.011990773
2018-10-01,Gold mining,NG,0.013222209
2018-11-01,Gold mining,NG,0.01
2018-12-01,Gold mining,NG,0.01
2019-01-01,Gold mining,NG,0.011421317
2019-02-01,Gold mining,NG,0.030186774
2019-03-01,Gold mining,NG,0.047597293
2019-04-01,Gold mining,NG,0.059044109
2019-05-01,Gold mining,NG,0.06688411
2019-06-01,Gold mining,NG,0.063194733
2019-07-01,Gold mining,NG,0.076002895
2019-08-01,Gold mining,NG,0.080461025
2019-09-01,Gold mining,NG,0.071022038
2019-10-01,Gold mining,NG,0.01
2019-11-01,Gold mining,NG,0.06321896
2019-12-01,Gold mining,NG,0.054583044
2020-01-01,Gold mining,NG,0.08477548
2020-02-01,Gold mining,NG,0.127051957
2020-03-01,Gold mining,NG,0.106862903
2020-04-01,Gold mining,NG,0.108756143
2020-05-01,Gold mining,NG,0.1116937
2020-06-01,Gold mining,NG,0.11221935
2020-07-01,Gold mining,NG,0.112088863
2020-08-01,Gold mining,NG,0.11427172
2020-09-01,Gold mining,NG,0.115117891
2020-10-01,Gold mining,NG,0.116056284
2020-11-01,Gold mining,NG,0.117694123
2020-12-01,Gold mining,NG,0.119275775
2021-01-01,Gold mining,NG,0.127172644
2021-02-01,Gold mining,NG,0.125210099
2021-03-01,Gold mining,NG,0.126807805
2021-04-01,Gold mining,NG,0.125590157
2021-05-01,Gold mining,NG,0.122838981
2021-06-01,Gold mining,NG,0.124947397
2021-07-01,Gold mining,NG,0.126740764
2021-08-01,Gold mining,NG,0.125953093
2021-09-01,Gold mining,NG,0.106880811
2021-10-01,Gold mining,NG,0.123581717
2021-11-01,Gold mining,NG,0.130877232
2021-12-01,Gold mining,NG,0.130864029
2022-01-01,Gold mining,NG,0.1513063
2022-02-01,Gold mining,NG,0.160717966
2022-03-01,Gold mining,NG,0.170011517
2022-04-01,Gold mining,NG,0.193707986
2022-05-01,Gold mining,NG,0.17199502
2022-06-01,Gold mining,NG,0.159829146
2022-07-01,Gold mining,NG,0.149440641
2022-08-01,Gold mining,NG,0.150863187
2022-09-01,Gold mining,NG,0.14710895
2022-10-01,Gold mining,NG,0.138284513
2015-02-01,Autoparts,XPEL,0.097018519
2015-03-01,Autoparts,XPEL,0.085122011
2015-04-01,Autoparts,XPEL,0.078442082
2015-05-01,Autoparts,XPEL,0.076263956
2015-06-01,Autoparts,XPEL,0.081333236
2015-07-01,Autoparts,XPEL,0.088062353
2015-08-01,Autoparts,XPEL,0.075489056
2015-09-01,Autoparts,XPEL,0.049776549
2015-10-01,Autoparts,XPEL,0.04529836
2015-11-01,Autoparts,XPEL,0.047769258
2015-12-01,Autoparts,XPEL,0.050732981
2016-01-01,Autoparts,XPEL,0.044404701
2016-02-01,Autoparts,XPEL,0.035113701
2016-03-01,Autoparts,XPEL,0.039243747
2016-04-01,Autoparts,XPEL,0.042423953
2016-05-01,Autoparts,XPEL,0.045503358
2016-06-01,Autoparts,XPEL,0.053142339
2016-07-01,Autoparts,XPEL,0.069786648
2016-08-01,Autoparts,XPEL,0.07117987
2016-09-01,Autoparts,XPEL,0.069177316
2016-10-01,Autoparts,XPEL,0.071877209
2016-11-01,Autoparts,XPEL,0.123405623
2016-12-01,Autoparts,XPEL,0.126003951
2017-01-01,Autoparts,XPEL,0.129193169
2017-02-01,Autoparts,XPEL,0.131151724
2017-03-01,Autoparts,XPEL,0.130442545
2017-04-01,Autoparts,XPEL,0.097756527
2017-05-01,Autoparts,XPEL,0.097747288
2017-06-01,Autoparts,XPEL,0.09365895
2017-07-01,Autoparts,XPEL,0.086316628
2017-08-01,Autoparts,XPEL,0.088046772
2017-09-01,Autoparts,XPEL,0.088949508
2017-10-01,Autoparts,XPEL,0.086812464
2017-11-01,Autoparts,XPEL,0.084308908
2017-12-01,Autoparts,XPEL,0.076367319
2018-01-01,Autoparts,XPEL,0.10588124
2018-02-01,Autoparts,XPEL,0.0927994
2018-03-01,Autoparts,XPEL,0.041578568
2018-04-01,Autoparts,XPEL,0.048061307
2018-05-01,Autoparts,XPEL,0.052933526
2018-06-01,Autoparts,XPEL,0.046616531
2018-07-01,Autoparts,XPEL,0.04340548
2018-08-01,Autoparts,XPEL,0.043392746
2018-09-01,Autoparts,XPEL,0.047639806
2018-10-01,Autoparts,XPEL,0.049448956
2018-11-01,Autoparts,XPEL,0.044904554
2018-12-01,Autoparts,XPEL,0.053871702
2019-01-01,Autoparts,XPEL,0.045865577
2019-02-01,Autoparts,XPEL,0.047763531
2019-03-01,Autoparts,XPEL,0.052958807
2019-04-01,Autoparts,XPEL,0.058769434
2019-05-01,Autoparts,XPEL,0.063382135
2019-06-01,Autoparts,XPEL,0.066953175
2019-07-01,Autoparts,XPEL,0.066239632
2019-08-01,Autoparts,XPEL,0.061467197
2019-09-01,Autoparts,XPEL,0.065460581
2019-10-01,Autoparts,XPEL,0.076590421
2019-11-01,Autoparts,XPEL,0.080028704
2019-12-01,Autoparts,XPEL,0.075941851
2020-01-01,Autoparts,XPEL,0.071586836
2020-02-01,Autoparts,XPEL,0.070263624
2020-03-01,Autoparts,XPEL,0.052360551
2020-04-01,Autoparts,XPEL,0.043276819
2020-05-01,Autoparts,XPEL,0.044284093
