symbol,weight,date,ttf_id,optimized_at
AAPL,0.05555555555555555,2022-10-01,83,2022-10-10 11:33:45.341072
ADBE,0.05555555555555555,2022-10-01,83,2022-10-10 11:33:45.341072
TSM,0.05555555555555555,2022-10-01,83,2022-10-10 11:33:45.341072
QCOM,0.05555555555555555,2022-10-01,83,2022-10-10 11:33:45.341072
ORCL,0.05555555555555555,2022-10-01,83,2022-10-10 11:33:45.341072
NVDA,0.05555555555555555,2022-10-01,83,2022-10-10 11:33:45.341072
MSFT,0.05555555555555555,2022-10-01,83,2022-10-10 11:33:45.341072
INTC,0.05555555555555555,2022-10-01,83,2022-10-10 11:33:45.341072
IBM,0.05555555555555555,2022-10-01,83,2022-10-10 11:33:45.341072
GOOG,0.05555555555555555,2022-10-01,83,2022-10-10 11:33:45.341072
CSCO,0.05555555555555555,2022-10-01,83,2022-10-10 11:33:45.341072
CRM,0.05555555555555555,2022-10-01,83,2022-10-10 11:33:45.341072
BABA,0.05555555555555555,2022-10-01,83,2022-10-10 11:33:45.341072
AVGO,0.05555555555555555,2022-10-01,83,2022-10-10 11:33:45.341072
ASML,0.05555555555555555,2022-10-01,83,2022-10-10 11:33:45.341072
AMZN,0.05555555555555555,2022-10-01,83,2022-10-10 11:33:45.341072
AMD,0.05555555555555555,2022-10-01,83,2022-10-10 11:33:45.341072
TXN,0.05555555555555555,2022-10-01,83,2022-10-10 11:33:45.341072
