ttf_name,date_upd,symbol,weight,BaseNot
Airlines,2022-04-29,DAL,0.2279611976464465,227.96119764644652
Airlines,2022-04-29,LUV,0.22464953691462583,224.64953691462583
Airlines,2022-04-29,RYAAY,0.16354280059265794,163.54280059265793
Airlines,2022-04-29,UAL,0.13550615707992125,135.50615707992125
Airlines,2022-04-29,AAL,0.1016318708960621,101.6318708960621
Airlines,2022-04-29,ALK,0.05646339822373046,56.463398223730465
Airlines,2022-04-29,JBLU,0.029714785132589117,29.714785132589117
Airlines,2022-04-29,SAVE,0.02246894885448155,22.46894885448155
Airlines,2022-04-29,ULCC,0.018747741681049368,18.74774168104937
Airlines,2022-04-29,SKYW,0.01185589965179272,11.85589965179272
Airlines,2022-04-29,HA,0.007457663326643164,7.457663326643163
Big Tech,2022-04-29,AAPL,0.2277185925912388,227.7185925912388
Big Tech,2022-04-29,MSFT,0.18922984228871098,189.22984228871098
Big Tech,2022-04-29,GOOG,0.13537511782364406,135.37511782364405
Big Tech,2022-04-29,AMZN,0.1252406094277972,125.2406094277972
Big Tech,2022-04-29,FB,0.04232474189410406,42.32474189410406
Big Tech,2022-04-29,TSM,0.041715441920844955,41.71544192084495
Big Tech,2022-04-29,NVDA,0.040898320715711464,40.89832071571146
Big Tech,2022-04-29,BABA,0.021154037713698275,21.154037713698276
Big Tech,2022-04-29,AVGO,0.020359917225541903,20.359917225541903
Big Tech,2022-04-29,ASML,0.020108654250981756,20.108654250981758
Big Tech,2022-04-29,CSCO,0.018255975117955205,18.255975117955206
Big Tech,2022-04-29,ORCL,0.017777344974658337,17.777344974658337
Big Tech,2022-04-29,INTC,0.017068205360508522,17.06820536050852
Big Tech,2022-04-29,ADBE,0.01675565727343907,16.75565727343907
Big Tech,2022-04-29,CRM,0.01541218002135222,15.412180021352219
Big Tech,2022-04-29,TXN,0.013932139662657645,13.932139662657645
Big Tech,2022-04-29,QCOM,0.013569536688718237,13.569536688718237
Big Tech,2022-04-29,AMD,0.012314825090882017,12.314825090882017
Big Tech,2022-04-29,IBM,0.010788859957555281,10.788859957555282
Cannabis,2022-04-29,TLRY,0.37502540318865857,375.0254031886586
Cannabis,2022-04-29,CGC,0.3100520912037737,310.05209120377367
Cannabis,2022-04-29,CRON,0.1646780781548922,164.67807815489218
Cannabis,2022-04-29,ACB,0.09496757021211293,94.96757021211293
Cannabis,2022-04-29,VFF,0.05527685724056259,55.27685724056259
3D printing,2022-05-02,DDD,0.2520073944863749,252.0073944863749
3D printing,2022-05-02,SSYS,0.2027273762019857,202.7273762019857
3D printing,2022-05-02,DM,0.17930829233814227,179.30829233814228
3D printing,2022-05-02,MTLS,0.15997387805657104,159.97387805657104
3D printing,2022-05-02,VLD,0.10542531200414927,105.42531200414928
3D printing,2022-05-02,MKFG,0.10055774691277684,100.55774691277685
Agricultural Inputs,2022-05-02,NTR,0.34470423342424206,344.70423342424203
Agricultural Inputs,2022-05-02,CTVA,0.2550488603487201,255.0488603487201
Agricultural Inputs,2022-05-02,MOS,0.14397313999307323,143.97313999307323
Agricultural Inputs,2022-05-02,CF,0.12454411805476057,124.54411805476056
Agricultural Inputs,2022-05-02,FMC,0.10224246495961062,102.24246495961061
Agricultural Inputs,2022-05-02,UAN,0.01022986887913573,10.229868879135731
Agricultural Inputs,2022-05-02,AGRO,0.008169540991067287,8.169540991067286
Agricultural Inputs,2022-05-02,IPI,0.007064313285963729,7.064313285963729
Agricultural Inputs,2022-05-02,AVD,0.004023460063426691,4.0234600634266915
Analytics and BI Platforms,2022-05-03,ORCL,0.4167778398935695,416.7778398935695
Analytics and BI Platforms,2022-05-03,IBM,0.25293753113493467,252.93753113493466
Analytics and BI Platforms,2022-05-03,SAP,0.2453041303392287,245.30413033922872
Analytics and BI Platforms,2022-05-03,SPLK,0.04122559593612626,41.225595936126254
Analytics and BI Platforms,2022-05-03,ZEN,0.03134266298027942,31.34266298027942
Analytics and BI Platforms,2022-05-03,AYX,0.009466079221666606,9.466079221666606
Analytics and BI Platforms,2022-05-03,DOMO,0.002946160494194873,2.9461604941948734
AI and Machine learning,2022-05-03,MSFT,0.2955088565836211,295.5088565836211
AI and Machine learning,2022-05-03,GOOGL,0.2103731169539237,210.3731169539237
AI and Machine learning,2022-05-03,AMZN,0.1955807225869687,195.5807225869687
AI and Machine learning,2022-05-03,FB,0.06609600225339159,66.09600225339159
AI and Machine learning,2022-05-03,TSM,0.06514449515368413,65.14449515368413
AI and Machine learning,2022-05-03,NVDA,0.06386844614313315,63.868446143133156
AI and Machine learning,2022-05-03,BABA,0.033034987617672956,33.034987617672954
AI and Machine learning,2022-05-03,INTC,0.026654389122847177,26.654389122847178
AI and Machine learning,2022-05-03,QCOM,0.021190728812924893,21.190728812924892
AI and Machine learning,2022-05-03,IBM,0.0168483133069132,16.8483133069132
AI and Machine learning,2022-05-03,BIDU,0.005699941464919457,5.6999414649194575
Banking,2022-05-03,JPM,0.1656725191789566,165.67251917895658
Banking,2022-05-03,BAC,0.13576809074373208,135.76809074373207
Banking,2022-05-03,WFC,0.07848888738277275,78.48888738277275
Banking,2022-05-03,MS,0.06707029359089801,67.07029359089802
Banking,2022-05-03,RY,0.06696382609010597,66.96382609010597
Banking,2022-05-03,TD,0.059926060174062545,59.92606017406254
Banking,2022-05-03,HSBC,0.05691732574504514,56.91732574504514
Banking,2022-05-03,GS,0.04917282737137418,49.172827371374176
Banking,2022-05-03,HDB,0.048175501354071205,48.17550135407121
Banking,2022-05-03,C,0.04474556648234712,44.74556648234712
Banking,2022-05-03,BNS,0.03599197114556429,35.991971145564285
Banking,2022-05-03,USB,0.03426826017656421,34.26826017656421
Banking,2022-05-03,COF,0.02491978300704762,24.91978300704762
Banking,2022-05-03,CM,0.023215572305207193,23.215572305207193
Banking,2022-05-03,BSBR,0.022155152039418688,22.155152039418688
Banking,2022-05-03,LYG,0.018933933581037787,18.93393358103779
Banking,2022-05-03,ING,0.01742543530876136,17.425435308761358
Banking,2022-05-03,BCS,0.014183340832522482,14.183340832522482
Banking,2022-05-03,NU,0.013556425700852432,13.556425700852433
Banking,2022-05-03,DB,0.009726197801079813,9.726197801079813
Banking,2022-05-03,CS,0.007971384495839359,7.9713844958393585
Banking,2022-05-03,EWBC,0.00475164549273916,4.75164549273916
CRISPR / Gene editing,2022-05-03,VRTX,0.7320461366758109,732.0461366758109
CRISPR / Gene editing,2022-05-03,SRPT,0.06955804788464341,69.55804788464341
CRISPR / Gene editing,2022-05-03,APLS,0.05284410959062727,52.84410959062727
CRISPR / Gene editing,2022-05-03,CRSP,0.04298801063668265,42.98801063668265
CRISPR / Gene editing,2022-05-03,NTLA,0.041347256633650256,41.347256633650254
CRISPR / Gene editing,2022-05-03,BEAM,0.030215071780507582,30.215071780507582
CRISPR / Gene editing,2022-05-03,ALLO,0.012914734563291412,12.914734563291413
CRISPR / Gene editing,2022-05-03,EDIT,0.010072844977011044,10.072844977011044
CRISPR / Gene editing,2022-05-03,VERV,0.008013787257775474,8.013787257775475
Vaccines companies,2022-05-03,JNJ,0.4507211599529476,451.11649373618246
Vaccines companies,2022-05-03,PFE,0.2644160396931199,264.64796267035655
Vaccines companies,2022-05-03,AZN,0.1930662342134116,193.23557528627018
Vaccines companies,2022-05-03,MRNA,0.05402975884050175,54.07714909165373
Vaccines companies,2022-05-03,BNTX,0.03355457041179852,33.58400159108263
Vaccines companies,2022-05-03,NVAX,0.003335891667586687,3.338817624454446
IT Cloud Infrastructure,2022-05-03,MSFT,0.3750928673527689,375.5121042753648
IT Cloud Infrastructure,2022-05-03,GOOGL,0.2670290716984226,267.3275269771182
IT Cloud Infrastructure,2022-05-03,AMZN,0.24825291154450857,248.5303809280133
IT Cloud Infrastructure,2022-05-03,BABA,0.041931698331247116,41.97856490136261
IT Cloud Infrastructure,2022-05-03,ORCL,0.03523839168184805,35.27777722119512
IT Cloud Infrastructure,2022-05-03,IBM,0.021385762245537246,21.409664862546368
IT Cloud Infrastructure,2022-05-03,VMW,0.008028921215077497,8.037895046666804
IT Cloud Infrastructure,2022-05-03,LUMN,0.0019239354275470495,1.92608578773281
Crypto Exchanges,2022-05-03,COIN,0.48975417640727115,489.75417640727113
Crypto Exchanges,2022-05-03,IBKR,0.38897753096696785,388.97753096696783
Crypto Exchanges,2022-05-03,HOOD,0.12126829262576098,121.26829262576098
Cryptocurrencies mining,2022-05-03,MARA,0.30897751970113596,308.977519701136
Cryptocurrencies mining,2022-05-03,RIOT,0.23096667914266614,230.96667914266612
Cryptocurrencies mining,2022-05-03,CAN,0.11462147949646005,114.62147949646005
Cryptocurrencies mining,2022-05-03,HUT,0.11145793645880449,111.45793645880448
Cryptocurrencies mining,2022-05-03,IREN,0.09509261986777381,95.09261986777382
Cryptocurrencies mining,2022-05-03,ARBK,0.06286920184662505,62.869201846625046
Cryptocurrencies mining,2022-05-03,WULF,0.06208795358268866,62.08795358268866
Cryptocurrencies mining,2022-05-03,SDIG,0.013926609903845841,13.926609903845842
E-Commerce platforms,2022-05-03,CRM,0.4994532253746604,499.4532253746604
E-Commerce platforms,2022-05-03,SAP,0.3390766551456349,339.0766551456349
E-Commerce platforms,2022-05-03,SHOP,0.1549169878132086,154.91698781320858
E-Commerce platforms,2022-05-03,BIGC,0.0036180012838575894,3.6180012838575895
E-Commerce platforms,2022-05-03,VTEX,0.0029351303826385426,2.9351303826385426
Food retail chains,2022-05-03,WMT,0.43304152444524263,433.04152444524266
Food retail chains,2022-05-03,COST,0.25700668718953185,257.0066871895319
Food retail chains,2022-05-03,TGT,0.10922682231724858,109.22682231724858
Food retail chains,2022-05-03,DG,0.05681820568180412,56.818205681804116
Food retail chains,2022-05-03,KR,0.041001793070222725,41.001793070222725
Food retail chains,2022-05-03,WBA,0.03904454722622896,39.04454722622896
Food retail chains,2022-05-03,DLTR,0.038132848546778286,38.132848546778284
Food retail chains,2022-05-03,ACI,0.015967849598058345,15.967849598058345
Food retail chains,2022-05-03,SFM,0.003386316020126565,3.3863160201265647
Food retail chains,2022-05-03,UNFI,0.002566927991238518,2.566927991238518
Food retail chains,2022-05-03,PSMT,0.0025124705820767355,2.5124705820767357
Food retail chains,2022-05-03,SPTN,0.001294007331442677,1.294007331442677
EdTech,2022-05-03,LOPE,0.24101368467379175,241.01368467379174
EdTech,2022-05-03,CHGG,0.23660086619951431,236.60086619951431
EdTech,2022-05-03,COUR,0.21623066155106452,216.23066155106451
EdTech,2022-05-03,LRN,0.11909291805908322,119.09291805908322
EdTech,2022-05-03,UDMY,0.10750048105994747,107.50048105994748
EdTech,2022-05-03,ARCE,0.07956138845659874,79.56138845659873
Electric vehicles (EV),2022-05-03,TSLA,0.886014215281114,886.014215281114
Electric vehicles (EV),2022-05-03,NIO,0.029895949226354513,29.895949226354514
Electric vehicles (EV),2022-05-03,LCID,0.029053472761683824,29.053472761683825
Electric vehicles (EV),2022-05-03,RIVN,0.026821869841515297,26.821869841515298
Electric vehicles (EV),2022-05-03,XPEV,0.01965254727480545,19.65254727480545
Electric vehicles (EV),2022-05-03,NKLA,0.0030536597537497083,3.053659753749708
Electric vehicles (EV),2022-05-03,FSR,0.0029585318781384573,2.9585318781384573
Electric vehicles (EV),2022-05-03,ARVL,0.0013747942735020562,1.3747942735020562
Electric vehicles (EV),2022-05-03,GOEV,0.0011749597091366682,1.1749597091366681
Electric vehicles battery tech,2022-05-03,QS,0.8134848291726524,813.4848291726524
Electric vehicles battery tech,2022-05-03,MVST,0.18651517082734761,186.51517082734762
Electric vehicles charging,2022-05-03,CHPT,0.3023010760927587,302.3010760927587
Electric vehicles charging,2022-05-03,EVGO,0.2984307925993188,298.4307925993188
Electric vehicles charging,2022-05-03,ALLG,0.15330484841438838,153.30484841438837
Electric vehicles charging,2022-05-03,WBX,0.1517996070033202,151.7996070033202
Electric vehicles charging,2022-05-03,BLNK,0.058799976890513375,58.79997689051338
Electric vehicles charging,2022-05-03,VLTA,0.024434528031180586,24.434528031180587
Electric vehicles charging,2022-05-03,BEEM,0.010929170968519938,10.929170968519937
Food Producers,2022-05-03,UL,0.19130675403474606,191.30675403474606
Food Producers,2022-05-03,MDLZ,0.14575877527021489,145.7587752702149
Food Producers,2022-05-03,ADM,0.08692055204212602,86.92055204212602
Food Producers,2022-05-03,KHC,0.08672159259415879,86.72159259415879
Food Producers,2022-05-03,HSY,0.0751594823181747,75.1594823181747
Food Producers,2022-05-03,GIS,0.07070710926694364,70.70710926694363
Food Producers,2022-05-03,TSN,0.05583348537439537,55.83348537439537
Food Producers,2022-05-03,HRL,0.04739131223819066,47.39131223819066
Food Producers,2022-05-03,MKC,0.04499169496824926,44.991694968249256
Food Producers,2022-05-03,K,0.038541404325150325,38.541404325150324
Food Producers,2022-05-03,CAG,0.02868830529677616,28.68830529677616
Food Producers,2022-05-03,SJM,0.024917197512003577,24.917197512003575
Food Producers,2022-05-03,CPB,0.02335109443776079,23.35109443776079
Food Producers,2022-05-03,LW,0.01599018118747632,15.990181187476319
Food Producers,2022-05-03,FLO,0.009436860018986425,9.436860018986426
Food Producers,2022-05-03,POST,0.0076050634908248335,7.605063490824834
Food Producers,2022-05-03,FRPT,0.007148298169858617,7.1482981698586165
Food Producers,2022-05-03,LANC,0.006996868494323963,6.996868494323962
Food Producers,2022-05-03,SMPL,0.006959167660306632,6.9591676603066315
Food Producers,2022-05-03,NOMD,0.005429223791000402,5.4292237910004015
Food Producers,2022-05-03,BRFS,0.00516502858151884,5.165028581518841
Food Producers,2022-05-03,TWNK,0.005139993957361576,5.139993957361576
Food Producers,2022-05-03,HAIN,0.005072976476991595,5.072976476991595
Food Producers,2022-05-03,JJSF,0.004767578492460592,4.767578492460592
FinTech,2022-05-03,INTU,0.23311522101982304,233.11522101982305
FinTech,2022-05-03,PYPL,0.18906618485398094,189.06618485398093
FinTech,2022-05-03,FISV,0.13391733758407504,133.91733758407503
FinTech,2022-05-03,SQ,0.11423630229651427,114.23630229651427
FinTech,2022-05-03,WDAY,0.10225699899949912,102.25699899949912
FinTech,2022-05-03,COIN,0.06325366101354309,63.25366101354309
FinTech,2022-05-03,NU,0.05750962494763089,57.50962494763089
FinTech,2022-05-03,BILL,0.03527959038510005,35.27959038510005
FinTech,2022-05-03,AFRM,0.017708121077289987,17.708121077289988
FinTech,2022-05-03,NVEI,0.015666598452112265,15.666598452112265
FinTech,2022-05-03,HOOD,0.015662272713448472,15.662272713448472
FinTech,2022-05-03,UPST,0.012636362516608523,12.636362516608523
FinTech,2022-05-03,SOFI,0.009691724140374294,9.691724140374294
Furniture and decor,2022-05-03,WSM,0.25938062583471394,259.38062583471395
Furniture and decor,2022-05-03,RH,0.23032849793860033,230.32849793860032
Furniture and decor,2022-05-03,W,0.22016485738822703,220.16485738822703
Furniture and decor,2022-05-03,LEG,0.13230788950960154,132.30788950960155
Furniture and decor,2022-05-03,HNI,0.04169378532667941,41.69378532667941
Furniture and decor,2022-05-03,LZB,0.032238539999958515,32.23853999995852
Furniture and decor,2022-05-03,BBBY,0.03222694670787253,32.22694670787253
Furniture and decor,2022-05-03,SNBR,0.025549358375905433,25.549358375905435
Furniture and decor,2022-05-03,AMWD,0.0216418537171153,21.6418537171153
Furniture and decor,2022-05-03,BSET,0.004467645201325986,4.467645201325986
Video game industry,2022-05-03,ATVI,0.29243477720845196,292.434777208452
Video game industry,2022-05-03,NTES,0.289447157114025,289.447157114025
Video game industry,2022-05-03,EA,0.17283122498873374,172.83122498873374
Video game industry,2022-05-03,RBLX,0.08862498013565577,88.62498013565578
Video game industry,2022-05-03,TTWO,0.06926002475035592,69.26002475035592
Video game industry,2022-05-03,ZNGA,0.04682784356403105,46.82784356403105
Video game industry,2022-05-03,PLTK,0.03464733728347723,34.64733728347723
Video game industry,2022-05-03,HUYA,0.004343668464626647,4.3436684646266475
Video game industry,2022-05-03,SCPL,0.0015829864906427033,1.5829864906427034
Advanced Materials,2022-05-03,HUN,0.29728177279566304,297.281772795663
Advanced Materials,2022-05-03,ROG,0.20594570910173604,205.94570910173604
Advanced Materials,2022-05-03,AVNT,0.18979149787570374,189.79149787570373
Advanced Materials,2022-05-03,HXL,0.1877648594616044,187.7648594616044
Advanced Materials,2022-05-03,TSE,0.0674038610098021,67.4038610098021
Advanced Materials,2022-05-03,PCT,0.051812299755490725,51.81229975549073
Ukrainian led companies,2022-05-03,PYPL,0.8539796603348783,853.9796603348783
Ukrainian led companies,2022-05-03,AFRM,0.07998455797070361,79.98455797070362
Ukrainian led companies,2022-05-03,GTLB,0.06603578169441807,66.03578169441806
Hotels and resorts,2022-05-03,MAR,0.24286418730181725,243.10120234853517
Hotels and resorts,2022-05-03,HLT,0.1806088263933342,180.78508543712678
Hotels and resorts,2022-05-03,LVS,0.10962022000908098,109.72720013593843
Hotels and resorts,2022-05-03,MGM,0.07232379558389321,72.39437753333408
Hotels and resorts,2022-05-03,CZR,0.056641540741961954,56.69681812795402
Hotels and resorts,2022-05-03,IHG,0.04912339140746225,49.17133171121281
Hotels and resorts,2022-05-03,H,0.04394553641241732,43.98842356462181
Hotels and resorts,2022-05-03,HTHT,0.0400139468459417,40.05299709697469
Hotels and resorts,2022-05-03,WH,0.033544232219968995,33.57696857296966
Hotels and resorts,2022-05-03,CHH,0.03268158814012477,32.713482624963824
Hotels and resorts,2022-05-03,WYNN,0.032438745190616326,32.47040268113497
Hotels and resorts,2022-05-03,VAC,0.026267323300926373,26.292958002067333
Hotels and resorts,2022-05-03,HGV,0.023880601863125895,23.90390732462322
Hotels and resorts,2022-05-03,TNL,0.019176504431402442,19.195219088940842
Hotels and resorts,2022-05-03,MLCO,0.01129401687172981,11.305038883522597
Hotels and resorts,2022-05-03,RRR,0.011207586517127176,11.218524180153842
Hotels and resorts,2022-05-03,PLYA,0.006604616364135229,6.611061914932532
Hotels and resorts,2022-05-03,MCRI,0.0054732758216198526,5.478617279077922
Hotels and resorts,2022-05-03,CNTY,0.0013151000647179357,1.3163834919154191
Gambling and betting,2022-05-03,LVS,0.23085589885064545,230.85589885064545
Gambling and betting,2022-05-03,MGM,0.15231108673588573,152.31108673588574
Gambling and betting,2022-05-03,CZR,0.11928487097715967,119.28487097715967
Gambling and betting,2022-05-03,WYNN,0.06831472950835549,68.31472950835548
Gambling and betting,2022-05-03,CHDN,0.06508219962644607,65.08219962644607
Gambling and betting,2022-05-03,BYD,0.05738045278196526,57.38045278196526
Gambling and betting,2022-05-03,PENN,0.05298836501393314,52.98836501393314
Gambling and betting,2022-05-03,DKNG,0.04916212817245754,49.16212817245754
Gambling and betting,2022-05-03,SGMS,0.047583934919532216,47.58393491953222
Gambling and betting,2022-05-03,IGT,0.0374850638647571,37.4850638647571
Gambling and betting,2022-05-03,MLCO,0.023784758107049515,23.784758107049516
Gambling and betting,2022-05-03,RRR,0.023602739158372726,23.602739158372724
Gambling and betting,2022-05-03,EVRI,0.014001232399658397,14.001232399658397
Gambling and betting,2022-05-03,BALY,0.012425963297496163,12.425963297496162
Gambling and betting,2022-05-03,RSI,0.012258974750179081,12.258974750179082
Gambling and betting,2022-05-03,GDEN,0.01223071906102868,12.23071906102868
Gambling and betting,2022-05-03,MCRI,0.011526504958235661,11.52650495823566
Gambling and betting,2022-05-03,ACEL,0.009720377816842117,9.720377816842117
Internet Infrastructure,2022-05-03,CSCO,0.455824160830333,455.824160830333
Internet Infrastructure,2022-05-03,FTNT,0.11041887967296701,110.41887967296701
Internet Infrastructure,2022-05-03,ANET,0.07880319456310637,78.80319456310637
Internet Infrastructure,2022-05-03,NET,0.06572539123603381,65.72539123603381
Internet Infrastructure,2022-05-03,VRSN,0.049723521467669424,49.72352146766942
Internet Infrastructure,2022-05-03,AKAM,0.04070963464620026,40.709634646200264
Internet Infrastructure,2022-05-03,UI,0.03793236579940124,37.93236579940124
Internet Infrastructure,2022-05-03,GDDY,0.03127811193826457,31.27811193826457
Internet Infrastructure,2022-05-03,JNPR,0.02289767212932584,22.89767212932584
Internet Infrastructure,2022-05-03,FFIV,0.02284295713873301,22.842957138733013
Internet Infrastructure,2022-05-03,CIEN,0.01852707755457319,18.52707755457319
Internet Infrastructure,2022-05-03,SWCH,0.01623610721341168,16.23610721341168
Internet Infrastructure,2022-05-03,LITE,0.01315024736915245,13.150247369152451
Internet Infrastructure,2022-05-03,GDS,0.011882579741754995,11.882579741754995
Internet Infrastructure,2022-05-03,VIAV,0.007431819912794193,7.431819912794193
Internet Infrastructure,2022-05-03,NTCT,0.005088079410478094,5.088079410478094
Internet Infrastructure,2022-05-03,RXT,0.004683836300840209,4.683836300840209
Internet Infrastructure,2022-05-03,RDWR,0.0030027531352167626,3.0027531352167625
Internet Infrastructure,2022-05-03,ATEN,0.002441933596248097,2.4419335962480972
Internet Infrastructure,2022-05-03,NTGR,0.0013996763434957987,1.3996763434957988
IT Infrastructure Monitoring Tools,2022-05-03,VMW,0.4519954374649385,451.9954374649385
IT Infrastructure Monitoring Tools,2022-05-03,DDOG,0.377225168873523,377.225168873523
IT Infrastructure Monitoring Tools,2022-05-03,DT,0.11048838915930968,110.48838915930968
IT Infrastructure Monitoring Tools,2022-05-03,NEWR,0.04128336450892161,41.28336450892161
IT Infrastructure Monitoring Tools,2022-05-03,SWI,0.01900763999330728,19.00763999330728
Car sales,2022-05-05,CPRT,0.32832365512786227,328.32365512786225
Car sales,2022-05-05,KMX,0.1746651316617717,174.66513166177168
Car sales,2022-05-05,LAD,0.10136704404978654,101.36704404978654
Car sales,2022-05-05,PAG,0.09301419162601982,93.01419162601981
Car sales,2022-05-05,AN,0.0812654830768962,81.2654830768962
Car sales,2022-05-05,IAA,0.05934352899866238,59.34352899866238
Car sales,2022-05-05,ABG,0.044905083813433715,44.90508381343371
Car sales,2022-05-05,RUSHA,0.034734922240868174,34.73492224086817
Car sales,2022-05-05,GPI,0.03439696886874758,34.39696886874758
Car sales,2022-05-05,SAH,0.021399262620192084,21.399262620192083
Car sales,2022-05-05,CWH,0.01343678299454962,13.436782994549619
Car sales,2022-05-05,CARS,0.009806994348410657,9.806994348410658
Car sales,2022-05-05,LAZY,0.0033409505727992877,3.340950572799288
Autoparts,2022-05-05,APTV,0.27120512879756603,271.4671167772194
Autoparts,2022-05-05,LKQ,0.13611423298762004,136.24572125652043
Autoparts,2022-05-05,BWA,0.08505684228035242,85.13900838968642
Autoparts,2022-05-05,LEA,0.07274489964213648,72.81517224122717
Autoparts,2022-05-05,GNTX,0.06715403616205964,67.2189079081718
Autoparts,2022-05-05,QS,0.06139633131998314,61.45564104200783
Autoparts,2022-05-05,GT,0.03570913939062107,35.74363492293489
Autoparts,2022-05-05,ALSN,0.03395313146095641,33.985930664842414
Autoparts,2022-05-05,ADNT,0.031247582236711938,31.277767841886682
Autoparts,2022-05-05,DORM,0.029413026566091037,29.44143996461232
Autoparts,2022-05-05,VC,0.025317451425892094,25.341908441061573
Autoparts,2022-05-05,MTOR,0.024593562838665664,24.617320567249735
Autoparts,2022-05-05,THRM,0.020930923216477704,20.95114278352674
Autoparts,2022-05-05,DAN,0.02000337934191213,20.02270288849572
Autoparts,2022-05-05,MNRO,0.014726698176932989,14.740924375085827
Autoparts,2022-05-05,TEN,0.014243373938385023,14.257133238506336
Autoparts,2022-05-05,XPEL,0.011111773583026858,11.122507713034983
Autoparts,2022-05-05,AXL,0.007226702286622853,7.2336833829613445
Autoparts,2022-05-05,PLOW,0.007195498296442586,7.202449249286444
Autoparts,2022-05-05,AEVA,0.007192908002628845,7.199856453212344
Autoparts,2022-05-05,HYLN,0.005547495055008336,5.552854013476573
Autoparts,2022-05-05,SRI,0.004956857099761241,4.961645493634006
Autoparts,2022-05-05,GTX,0.0040845931098801086,4.088538884435731
Autoparts,2022-05-05,MOD,0.003863511563765645,3.8672437704294573
Autoparts,2022-05-05,CVGI,0.0021688573963854043,2.170952543221139
Autoparts,2022-05-05,KNDI,0.001876982002184524,1.8787951932726805
Construction materials,2022-05-05,CARR,0.1745126403899997,174.5126403899997
Construction materials,2022-05-05,VMC,0.11621482463592821,116.21482463592821
Construction materials,2022-05-05,MLM,0.11158617543605685,111.58617543605685
Construction materials,2022-05-05,CSL,0.06603711624199014,66.03711624199015
Construction materials,2022-05-05,MAS,0.0659854396951895,65.9854396951895
Construction materials,2022-05-05,BLDR,0.0582461079859154,58.2461079859154
Construction materials,2022-05-05,OC,0.045116908802842595,45.116908802842595
Construction materials,2022-05-05,WMS,0.037219230184151825,37.219230184151826
Construction materials,2022-05-05,TREX,0.0331413699243699,33.1413699243699
Construction materials,2022-05-05,BLD,0.029833488130493885,29.833488130493883
Construction materials,2022-05-05,LPX,0.027847024187518058,27.84702418751806
Construction materials,2022-05-05,EXP,0.024712407907396396,24.712407907396397
Construction materials,2022-05-05,SSD,0.02342569779661909,23.42569779661909
Construction materials,2022-05-05,BECN,0.021401753917335904,21.401753917335903
Construction materials,2022-05-05,AWI,0.020689038019073503,20.689038019073504
Construction materials,2022-05-05,SUM,0.01694977986341014,16.94977986341014
Construction materials,2022-05-05,AZEK,0.016852244349037843,16.852244349037843
Construction materials,2022-05-05,CNR,0.015773921175097252,15.773921175097252
Construction materials,2022-05-05,AAON,0.013089972151751025,13.089972151751025
Construction materials,2022-05-05,IBP,0.011951932931985824,11.951932931985823
Construction materials,2022-05-05,GMS,0.01044702587431683,10.447025874316829
Construction materials,2022-05-05,JELD,0.00933837505624263,9.33837505624263
Construction materials,2022-05-05,DOOR,0.009123797184801536,9.123797184801536
Construction materials,2022-05-05,SWIM,0.007154856878007314,7.154856878007314
Construction materials,2022-05-05,ROCK,0.006430634609378088,6.430634609378088
Construction materials,2022-05-05,TGLS,0.005615686334085455,5.6156863340854555
Construction materials,2022-05-05,PGTI,0.0053846128546348754,5.3846128546348755
Construction materials,2022-05-05,APOG,0.005086355246184633,5.086355246184634
Construction materials,2022-05-05,ASPN,0.004213388261046601,4.213388261046601
Construction materials,2022-05-05,NX,0.0033100946074423186,3.3100946074423185
Construction materials,2022-05-05,BXC,0.0033080993676966866,3.3080993676966868
Residential Construction,2022-05-05,DHI,0.23623232219399629,236.23232219399628
Residential Construction,2022-05-05,LEN-B,0.20676524593239629,206.76524593239628
Residential Construction,2022-05-05,LEN,0.20293609778385371,202.9360977838537
Residential Construction,2022-05-05,PHM,0.09283190384781015,92.83190384781015
Residential Construction,2022-05-05,TOL,0.04950003824241699,49.50003824241699
Residential Construction,2022-05-05,TMHC,0.029226310455793502,29.226310455793502
Residential Construction,2022-05-05,MTH,0.02684425527167145,26.84425527167145
Residential Construction,2022-05-05,KBH,0.026484068472838462,26.484068472838462
Residential Construction,2022-05-05,SKY,0.026152949314236486,26.152949314236487
Residential Construction,2022-05-05,MDC,0.023703324097249588,23.703324097249588
Residential Construction,2022-05-05,LGIH,0.02041512381167438,20.41512381167438
Residential Construction,2022-05-05,TPH,0.0182496035217832,18.2496035217832
Residential Construction,2022-05-05,CCS,0.015998317267476758,15.998317267476757
Residential Construction,2022-05-05,MHO,0.01114239177430261,11.14239177430261
Residential Construction,2022-05-05,GRBK,0.009222458656676267,9.222458656676267
Residential Construction,2022-05-05,BZH,0.004295589355823893,4.295589355823893
Government and Commercial Construction,2022-05-06,JCI,0.7277433526167916,727.7433526167915
Government and Commercial Construction,2022-05-06,MTZ,0.09385304718622861,93.85304718622861
Government and Commercial Construction,2022-05-06,FLR,0.061929697232862665,61.929697232862665
Government and Commercial Construction,2022-05-06,GVA,0.023138296432565077,23.138296432565078
Government and Commercial Construction,2022-05-06,ROAD,0.022997673423957865,22.997673423957863
Government and Commercial Construction,2022-05-06,PRIM,0.02134347947995539,21.34347947995539
Government and Commercial Construction,2022-05-06,GLDD,0.015420470401416326,15.420470401416326
Government and Commercial Construction,2022-05-06,STRL,0.011943171413303682,11.943171413303682
Government and Commercial Construction,2022-05-06,AGX,0.009204356847023507,9.204356847023508
